;time_stamp;Name;Kernel;feature_cnt;type;Train_News;Train_Spam;Test_News;Test_Spam;True_News;True_Spam;False_News;False_Spam;Accuracy;Kappa;rauc;duration;News_TPR;News_FPR;News_Prec;News_Recall;News_F1;Spam_TPR;Spam_FPR;Spam_Prec;Spam_Recall;Spam_F1
108;2017_09_15_09:18:07;SVC;linear;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;5.0;15.0;1.0;9.0;66.67;30.56;64.73;0.027000000000000003;0.36;0.06;0.83;0.36;0.5;0.94;0.64;0.62;0.94;0.75
109;2017_09_15_09:18:07;SVC;poly;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;5.0;15.0;1.0;9.0;66.67;30.56;64.73;0.026;0.36;0.06;0.83;0.36;0.5;0.94;0.64;0.62;0.94;0.75
110;2017_09_15_09:18:07;SVC;rbf;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;14.0;2.0;14.0;0.0;53.33;11.76;56.25;0.026;1.0;0.88;0.5;1.0;0.67;0.12;0.0;1.0;0.12;0.21
111;2017_09_15_09:18:07;SVC;sigmoid;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;14.0;2.0;14.0;0.0;53.33;11.76;56.25;0.025;1.0;0.88;0.5;1.0;0.67;0.12;0.0;1.0;0.12;0.21
112;2017_09_15_09:18:07;SGD;;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;5.0;15.0;1.0;9.0;66.67;30.56;64.73;0.024;0.36;0.06;0.83;0.36;0.5;0.94;0.64;0.62;0.94;0.75
113;2017_09_15_09:18:07;MLP;;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;5.0;15.0;1.0;9.0;66.67;30.56;64.73;0.27;0.36;0.06;0.83;0.36;0.5;0.94;0.64;0.62;0.94;0.75
114;2017_09_15_09:18:11;RandomForest;;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;5.0;15.0;1.0;9.0;66.67;30.56;64.73;3.4360000000000004;0.36;0.06;0.83;0.36;0.5;0.94;0.64;0.62;0.94;0.75
115;2017_09_15_09:18:11;AdaBoost;;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;4.0;15.0;1.0;10.0;63.33;23.26;61.16;0.195;0.29;0.06;0.8;0.29;0.43;0.94;0.71;0.6;0.94;0.73
116;2017_09_15_09:18:21;Vote;;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;5.0;15.0;1.0;9.0;66.67;30.56;64.73;9.795;0.36;0.06;0.83;0.36;0.5;0.94;0.64;0.62;0.94;0.75
117;2017_09_15_09:17:51;LogisticRegression;;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;14.0;2.0;14.0;0.0;53.33;11.76;56.25;0.023;1.0;0.88;0.5;1.0;0.67;0.12;0.0;1.0;0.12;0.21
118;2017_09_15_09:17:51;NaiveBayes;;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;5.0;15.0;1.0;9.0;66.67;30.56;64.73;0.042;0.36;0.06;0.83;0.36;0.5;0.94;0.64;0.62;0.94;0.75
119;2017_09_15_09:17:51;MultinomialNB;;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;10.0;8.0;8.0;4.0;60.0;21.05;60.71;0.025;0.71;0.5;0.56;0.71;0.63;0.5;0.29;0.67;0.5;0.57
120;2017_09_15_09:17:51;BernoulliNB;;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;5.0;15.0;1.0;9.0;66.67;30.56;64.73;0.027000000000000003;0.36;0.06;0.83;0.36;0.5;0.94;0.64;0.62;0.94;0.75
121;2017_09_15_09:17:51;SVC;linear;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;5.0;15.0;1.0;9.0;66.67;30.56;64.73;0.025;0.36;0.06;0.83;0.36;0.5;0.94;0.64;0.62;0.94;0.75
122;2017_09_15_09:17:51;SVC;poly;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;5.0;15.0;1.0;9.0;66.67;30.56;64.73;0.026000000000000002;0.36;0.06;0.83;0.36;0.5;0.94;0.64;0.62;0.94;0.75
123;2017_09_15_09:17:51;SVC;rbf;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;14.0;2.0;14.0;0.0;53.33;11.76;56.25;0.026000000000000002;1.0;0.88;0.5;1.0;0.67;0.12;0.0;1.0;0.12;0.21
124;2017_09_15_09:17:51;SVC;sigmoid;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;14.0;2.0;14.0;0.0;53.33;11.76;56.25;0.025;1.0;0.88;0.5;1.0;0.67;0.12;0.0;1.0;0.12;0.21
125;2017_09_15_09:17:51;SGD;;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;5.0;15.0;1.0;9.0;66.67;30.56;64.73;0.023;0.36;0.06;0.83;0.36;0.5;0.94;0.64;0.62;0.94;0.75
126;2017_09_15_09:17:51;MLP;;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;5.0;15.0;1.0;9.0;66.67;30.56;64.73;0.27699999999999997;0.36;0.06;0.83;0.36;0.5;0.94;0.64;0.62;0.94;0.75
127;2017_09_15_09:17:55;RandomForest;;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;5.0;15.0;1.0;9.0;66.67;30.56;64.73;3.43;0.36;0.06;0.83;0.36;0.5;0.94;0.64;0.62;0.94;0.75
128;2017_09_15_09:17:55;AdaBoost;;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;5.0;15.0;1.0;9.0;66.67;30.56;64.73;0.191;0.36;0.06;0.83;0.36;0.5;0.94;0.64;0.62;0.94;0.75
129;2017_09_15_09:18:05;Vote;;100;bag_of_ngrams_2_5;35.0;32.0;14.0;16.0;5.0;15.0;1.0;9.0;66.67;30.56;64.73;9.789;0.36;0.06;0.83;0.36;0.5;0.94;0.64;0.62;0.94;0.75
130;2017_09_15_09:17:33;LogisticRegression;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.07200000000000001;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
131;2017_09_15_09:17:34;NaiveBayes;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;11.0;9.0;2.0;8.0;66.67;35.62;69.86;0.189;0.58;0.18;0.85;0.58;0.69;0.82;0.42;0.53;0.82;0.64
132;2017_09_15_09:17:34;MultinomialNB;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;17.0;7.0;4.0;2.0;80.0;55.22;76.56;0.071;0.89;0.36;0.81;0.89;0.85;0.64;0.11;0.78;0.64;0.7
133;2017_09_15_09:17:34;BernoulliNB;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;4.0;11.0;0.0;15.0;50.0;16.36;60.53;0.075;0.21;0.0;1.0;0.21;0.35;1.0;0.79;0.42;1.0;0.59
134;2017_09_15_09:17:34;SVC;linear;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.075;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
135;2017_09_15_09:17:34;SVC;poly;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;1.0;11.0;0.0;18.0;40.0;3.91;52.63;0.073;0.05;0.0;1.0;0.05;0.1;1.0;0.95;0.38;1.0;0.55
136;2017_09_15_09:17:34;SVC;rbf;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;4.0;11.0;0.0;15.0;50.0;16.36;60.53;0.073;0.21;0.0;1.0;0.21;0.35;1.0;0.79;0.42;1.0;0.59
137;2017_09_15_09:17:34;SVC;sigmoid;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;6.0;11.0;0.0;13.0;56.67;25.29;65.79;0.076;0.32;0.0;1.0;0.32;0.48;1.0;0.68;0.46;1.0;0.63
138;2017_09_15_09:17:34;SGD;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;6.0;11.0;0.0;13.0;56.67;25.29;65.79;0.071;0.32;0.0;1.0;0.32;0.48;1.0;0.68;0.46;1.0;0.63
139;2017_09_15_09:17:35;MLP;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.535;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
140;2017_09_15_09:17:38;RandomForest;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;3.0;11.0;0.0;16.0;46.67;12.09;57.89;3.489;0.16;0.0;1.0;0.16;0.28;1.0;0.84;0.41;1.0;0.58
141;2017_09_15_09:17:38;AdaBoost;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;4.0;11.0;0.0;15.0;50.0;16.36;60.53;0.244;0.21;0.0;1.0;0.21;0.35;1.0;0.79;0.42;1.0;0.59
142;2017_09_15_09:17:49;Vote;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;10.288;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
143;2017_09_15_09:17:16;LogisticRegression;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.071;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
144;2017_09_15_09:17:16;NaiveBayes;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;11.0;9.0;2.0;8.0;66.67;35.62;69.86;0.256;0.58;0.18;0.85;0.58;0.69;0.82;0.42;0.53;0.82;0.64
145;2017_09_15_09:17:16;MultinomialNB;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;17.0;7.0;4.0;2.0;80.0;55.22;76.56;0.08199999999999999;0.89;0.36;0.81;0.89;0.85;0.64;0.11;0.78;0.64;0.7
146;2017_09_15_09:17:16;BernoulliNB;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;4.0;11.0;0.0;15.0;50.0;16.36;60.53;0.086;0.21;0.0;1.0;0.21;0.35;1.0;0.79;0.42;1.0;0.59
147;2017_09_15_09:17:16;SVC;linear;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.085;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
148;2017_09_15_09:17:16;SVC;poly;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;1.0;11.0;0.0;18.0;40.0;3.91;52.63;0.077;0.05;0.0;1.0;0.05;0.1;1.0;0.95;0.38;1.0;0.55
149;2017_09_15_09:17:17;SVC;rbf;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;4.0;11.0;0.0;15.0;50.0;16.36;60.53;0.075;0.21;0.0;1.0;0.21;0.35;1.0;0.79;0.42;1.0;0.59
150;2017_09_15_09:17:17;SVC;sigmoid;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;6.0;11.0;0.0;13.0;56.67;25.29;65.79;0.07400000000000001;0.32;0.0;1.0;0.32;0.48;1.0;0.68;0.46;1.0;0.63
151;2017_09_15_09:17:17;SGD;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;6.0;11.0;0.0;13.0;56.67;25.29;65.79;0.071;0.32;0.0;1.0;0.32;0.48;1.0;0.68;0.46;1.0;0.63
152;2017_09_15_09:17:17;MLP;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.539;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
153;2017_09_15_09:17:21;RandomForest;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;3.0;11.0;0.0;16.0;46.67;12.09;57.89;3.486;0.16;0.0;1.0;0.16;0.28;1.0;0.84;0.41;1.0;0.58
154;2017_09_15_09:17:21;AdaBoost;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;2.0;11.0;0.0;17.0;43.33;7.94;55.26;0.24;0.11;0.0;1.0;0.11;0.2;1.0;0.89;0.39;1.0;0.56
155;2017_09_15_09:17:31;Vote;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;10.288;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
156;2017_09_15_09:16:58;LogisticRegression;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.071;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
157;2017_09_15_09:16:59;NaiveBayes;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;11.0;9.0;2.0;8.0;66.67;35.62;69.86;0.192;0.58;0.18;0.85;0.58;0.69;0.82;0.42;0.53;0.82;0.64
158;2017_09_15_09:16:59;MultinomialNB;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;17.0;7.0;4.0;2.0;80.0;55.22;76.56;0.071;0.89;0.36;0.81;0.89;0.85;0.64;0.11;0.78;0.64;0.7
159;2017_09_15_09:16:59;BernoulliNB;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;4.0;11.0;0.0;15.0;50.0;16.36;60.53;0.07400000000000001;0.21;0.0;1.0;0.21;0.35;1.0;0.79;0.42;1.0;0.59
160;2017_09_15_09:16:59;SVC;linear;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.079;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
161;2017_09_15_09:16:59;SVC;poly;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;1.0;11.0;0.0;18.0;40.0;3.91;52.63;0.075;0.05;0.0;1.0;0.05;0.1;1.0;0.95;0.38;1.0;0.55
162;2017_09_15_09:16:59;SVC;rbf;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;4.0;11.0;0.0;15.0;50.0;16.36;60.53;0.079;0.21;0.0;1.0;0.21;0.35;1.0;0.79;0.42;1.0;0.59
163;2017_09_15_09:16:59;SVC;sigmoid;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;6.0;11.0;0.0;13.0;56.67;25.29;65.79;0.073;0.32;0.0;1.0;0.32;0.48;1.0;0.68;0.46;1.0;0.63
164;2017_09_15_09:16:59;SGD;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;6.0;11.0;0.0;13.0;56.67;25.29;65.79;0.071;0.32;0.0;1.0;0.32;0.48;1.0;0.68;0.46;1.0;0.63
165;2017_09_15_09:17:00;MLP;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.517;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
166;2017_09_15_09:17:03;RandomForest;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;2.0;11.0;0.0;17.0;43.33;7.94;55.26;3.488;0.11;0.0;1.0;0.11;0.2;1.0;0.89;0.39;1.0;0.56
167;2017_09_15_09:17:04;AdaBoost;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.241;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
168;2017_09_15_09:17:14;Vote;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;10.298;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
169;2017_09_15_09:16:41;LogisticRegression;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.069;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
170;2017_09_15_09:16:41;NaiveBayes;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;11.0;9.0;2.0;8.0;66.67;35.62;69.86;0.185;0.58;0.18;0.85;0.58;0.69;0.82;0.42;0.53;0.82;0.64
171;2017_09_15_09:16:41;MultinomialNB;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;17.0;7.0;4.0;2.0;80.0;55.22;76.56;0.07;0.89;0.36;0.81;0.89;0.85;0.64;0.11;0.78;0.64;0.7
172;2017_09_15_09:16:41;BernoulliNB;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;4.0;11.0;0.0;15.0;50.0;16.36;60.53;0.07400000000000001;0.21;0.0;1.0;0.21;0.35;1.0;0.79;0.42;1.0;0.59
173;2017_09_15_09:16:41;SVC;linear;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.07400000000000001;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
174;2017_09_15_09:16:42;SVC;poly;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;1.0;11.0;0.0;18.0;40.0;3.91;52.63;0.073;0.05;0.0;1.0;0.05;0.1;1.0;0.95;0.38;1.0;0.55
175;2017_09_15_09:16:42;SVC;rbf;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;4.0;11.0;0.0;15.0;50.0;16.36;60.53;0.07400000000000001;0.21;0.0;1.0;0.21;0.35;1.0;0.79;0.42;1.0;0.59
176;2017_09_15_09:16:42;SVC;sigmoid;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;6.0;11.0;0.0;13.0;56.67;25.29;65.79;0.075;0.32;0.0;1.0;0.32;0.48;1.0;0.68;0.46;1.0;0.63
177;2017_09_15_09:16:42;SGD;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;6.0;11.0;0.0;13.0;56.67;25.29;65.79;0.069;0.32;0.0;1.0;0.32;0.48;1.0;0.68;0.46;1.0;0.63
178;2017_09_15_09:16:42;MLP;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.5529999999999999;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
179;2017_09_15_09:16:46;RandomForest;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;1.0;11.0;0.0;18.0;40.0;3.91;52.63;3.4810000000000003;0.05;0.0;1.0;0.05;0.1;1.0;0.95;0.38;1.0;0.55
180;2017_09_15_09:16:46;AdaBoost;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;4.0;11.0;0.0;15.0;50.0;16.36;60.53;0.243;0.21;0.0;1.0;0.21;0.35;1.0;0.79;0.42;1.0;0.59
181;2017_09_15_09:16:56;Vote;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;10.287;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
182;2017_09_15_09:16:24;LogisticRegression;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.071;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
183;2017_09_15_09:16:24;NaiveBayes;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;11.0;9.0;2.0;8.0;66.67;35.62;69.86;0.201;0.58;0.18;0.85;0.58;0.69;0.82;0.42;0.53;0.82;0.64
184;2017_09_15_09:16:24;MultinomialNB;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;17.0;7.0;4.0;2.0;80.0;55.22;76.56;0.071;0.89;0.36;0.81;0.89;0.85;0.64;0.11;0.78;0.64;0.7
185;2017_09_15_09:16:24;BernoulliNB;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;4.0;11.0;0.0;15.0;50.0;16.36;60.53;0.076;0.21;0.0;1.0;0.21;0.35;1.0;0.79;0.42;1.0;0.59
186;2017_09_15_09:16:24;SVC;linear;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.075;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
187;2017_09_15_09:16:24;SVC;poly;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;1.0;11.0;0.0;18.0;40.0;3.91;52.63;0.07400000000000001;0.05;0.0;1.0;0.05;0.1;1.0;0.95;0.38;1.0;0.55
188;2017_09_15_09:16:24;SVC;rbf;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;4.0;11.0;0.0;15.0;50.0;16.36;60.53;0.07400000000000001;0.21;0.0;1.0;0.21;0.35;1.0;0.79;0.42;1.0;0.59
189;2017_09_15_09:16:24;SVC;sigmoid;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;6.0;11.0;0.0;13.0;56.67;25.29;65.79;0.075;0.32;0.0;1.0;0.32;0.48;1.0;0.68;0.46;1.0;0.63
190;2017_09_15_09:16:24;SGD;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;6.0;11.0;0.0;13.0;56.67;25.29;65.79;0.073;0.32;0.0;1.0;0.32;0.48;1.0;0.68;0.46;1.0;0.63
191;2017_09_15_09:16:25;MLP;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.595;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
192;2017_09_15_09:16:29;RandomForest;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;4.0;11.0;0.0;15.0;50.0;16.36;60.53;3.489;0.21;0.0;1.0;0.21;0.35;1.0;0.79;0.42;1.0;0.59
193;2017_09_15_09:16:29;AdaBoost;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.244;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
194;2017_09_15_09:16:39;Vote;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;10.283;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
195;2017_09_15_09:16:06;LogisticRegression;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.07200000000000001;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
196;2017_09_15_09:16:06;NaiveBayes;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;11.0;9.0;2.0;8.0;66.67;35.62;69.86;0.193;0.58;0.18;0.85;0.58;0.69;0.82;0.42;0.53;0.82;0.64
197;2017_09_15_09:16:06;MultinomialNB;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;17.0;7.0;4.0;2.0;80.0;55.22;76.56;0.07;0.89;0.36;0.81;0.89;0.85;0.64;0.11;0.78;0.64;0.7
198;2017_09_15_09:16:07;BernoulliNB;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;4.0;11.0;0.0;15.0;50.0;16.36;60.53;0.08;0.21;0.0;1.0;0.21;0.35;1.0;0.79;0.42;1.0;0.59
199;2017_09_15_09:16:07;SVC;linear;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.076;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
200;2017_09_15_09:16:07;SVC;poly;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;1.0;11.0;0.0;18.0;40.0;3.91;52.63;0.07400000000000001;0.05;0.0;1.0;0.05;0.1;1.0;0.95;0.38;1.0;0.55
201;2017_09_15_09:16:07;SVC;rbf;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;4.0;11.0;0.0;15.0;50.0;16.36;60.53;0.077;0.21;0.0;1.0;0.21;0.35;1.0;0.79;0.42;1.0;0.59
202;2017_09_15_09:16:07;SVC;sigmoid;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;6.0;11.0;0.0;13.0;56.67;25.29;65.79;0.076;0.32;0.0;1.0;0.32;0.48;1.0;0.68;0.46;1.0;0.63
203;2017_09_15_09:16:07;SGD;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;6.0;11.0;0.0;13.0;56.67;25.29;65.79;0.07;0.32;0.0;1.0;0.32;0.48;1.0;0.68;0.46;1.0;0.63
204;2017_09_15_09:16:08;MLP;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.5329999999999999;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
205;2017_09_15_09:16:11;RandomForest;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;2.0;11.0;0.0;17.0;43.33;7.94;55.26;3.4930000000000003;0.11;0.0;1.0;0.11;0.2;1.0;0.89;0.39;1.0;0.56
206;2017_09_15_09:16:11;AdaBoost;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;3.0;11.0;0.0;16.0;46.67;12.09;57.89;0.243;0.16;0.0;1.0;0.16;0.28;1.0;0.84;0.41;1.0;0.58
207;2017_09_15_09:16:22;Vote;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;10.292;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
208;2017_09_15_09:15:49;LogisticRegression;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.07;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
209;2017_09_15_09:15:49;NaiveBayes;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;11.0;9.0;2.0;8.0;66.67;35.62;69.86;0.18600000000000005;0.58;0.18;0.85;0.58;0.69;0.82;0.42;0.53;0.82;0.64
210;2017_09_15_09:15:49;MultinomialNB;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;17.0;7.0;4.0;2.0;80.0;55.22;76.56;0.068;0.89;0.36;0.81;0.89;0.85;0.64;0.11;0.78;0.64;0.7
211;2017_09_15_09:15:49;BernoulliNB;;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;4.0;11.0;0.0;15.0;50.0;16.36;60.53;0.07400000000000001;0.21;0.0;1.0;0.21;0.35;1.0;0.79;0.42;1.0;0.59
212;2017_09_15_09:15:49;SVC;linear;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;5.0;11.0;0.0;14.0;53.33;20.75;63.16;0.077;0.26;0.0;1.0;0.26;0.41;1.0;0.74;0.44;1.0;0.61
213;2017_09_15_09:15:49;SVC;poly;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;1.0;11.0;0.0;18.0;40.0;3.91;52.63;0.076;0.05;0.0;1.0;0.05;0.1;1.0;0.95;0.38;1.0;0.55
214;2017_09_15_09:15:49;SVC;rbf;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;4.0;11.0;0.0;15.0;50.0;16.36;60.53;0.076;0.21;0.0;1.0;0.21;0.35;1.0;0.79;0.42;1.0;0.59
215;2017_09_15_09:15:50;SVC;sigmoid;500;bag_of_ngrams_2_5;30.0;37.0;19.0;11.0;6.0;11.0;0.0;13.0;56.67;25.29;65.79;0.077;0.32;0.0;1.0;0.32;0.48;1.0;0.68;0.46;1.0;0.63
